measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,54
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,54
triplet_proportion,626.0,1151.0,0.25,54
triplet_proportion_group1_to_group2,342.0,831.0,0.25,54
triplet_proportion_group2_to_group1,284.0,320.0,0.25,54
between_network_proportion,1030.0,2659.0,0.25,58
between_network_proportion_group1_to_group2,679.0,1245.0,0.25,58
between_network_proportion_group2_to_group1,351.0,1414.0,0.25,58
median_segment_length_MSMW_MSM_to_MSMW_MSM,203.0,,0.25,58
median_segment_length_MSMW_MSM_to_WSM_MSW,16.0,,0.25,58
median_segment_length_MSMW_MSW_WSM_to_MSM,,33.0,0.25,58
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2416.0,0.25,58
median_segment_length_MSM_to_MSM,,114.0,0.25,58
median_segment_length_MSM_to_MSMW_MSW_WSM,,47.0,0.25,58
median_segment_length_WSM_MSW_to_MSMW_MSM,20.0,,0.25,58
median_segment_length_WSM_MSW_to_WSM_MSW,2371.0,,0.25,58
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,58
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,58
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,58
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,58
triplet_proportion,711.0,1121.0,0.25,58
triplet_proportion_group1_to_group2,476.0,749.0,0.25,58
triplet_proportion_group2_to_group1,235.0,372.0,0.25,58
between_network_proportion,1034.0,3091.0,0.25,60
between_network_proportion_group1_to_group2,674.0,1380.0,0.25,60
between_network_proportion_group2_to_group1,360.0,1711.0,0.25,60
median_segment_length_MSMW_MSM_to_MSMW_MSM,162.0,,0.25,60
median_segment_length_MSMW_MSM_to_WSM_MSW,12.0,,0.25,60
median_segment_length_MSMW_MSW_WSM_to_MSM,,33.0,0.25,60
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2275.0,0.25,60
median_segment_length_MSM_to_MSM,,89.0,0.25,60
median_segment_length_MSM_to_MSMW_MSW_WSM,,29.0,0.25,60
median_segment_length_WSM_MSW_to_MSMW_MSM,18.0,,0.25,60
median_segment_length_WSM_MSW_to_WSM_MSW,2234.0,,0.25,60
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,60
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,60
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,60
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,60
triplet_proportion,559.0,1166.0,0.25,60
triplet_proportion_group1_to_group2,319.0,528.0,0.25,60
triplet_proportion_group2_to_group1,240.0,638.0,0.25,60
between_network_proportion,1156.0,2668.0,0.25,61
between_network_proportion_group1_to_group2,683.0,1192.0,0.25,61
between_network_proportion_group2_to_group1,473.0,1476.0,0.25,61
median_segment_length_MSMW_MSM_to_MSMW_MSM,157.0,,0.25,61
median_segment_length_MSMW_MSM_to_WSM_MSW,15.0,,0.25,61
median_segment_length_MSMW_MSW_WSM_to_MSM,,27.0,0.25,61
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2418.0,0.25,61
median_segment_length_MSM_to_MSM,,91.0,0.25,61
median_segment_length_MSM_to_MSMW_MSW_WSM,,27.0,0.25,61
median_segment_length_WSM_MSW_to_MSMW_MSM,36.0,,0.25,61
median_segment_length_WSM_MSW_to_WSM_MSW,2355.0,,0.25,61
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,61
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,61
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,61
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,61
triplet_proportion,630.0,1319.0,0.25,61
triplet_proportion_group1_to_group2,316.0,635.0,0.25,61
triplet_proportion_group2_to_group1,314.0,684.0,0.25,61
between_network_proportion,1443.0,4004.0,0.25,62
between_network_proportion_group1_to_group2,941.0,1798.0,0.25,62
between_network_proportion_group2_to_group1,502.0,2206.0,0.25,62
median_segment_length_MSMW_MSM_to_MSMW_MSM,179.0,,0.25,62
median_segment_length_MSMW_MSM_to_WSM_MSW,21.0,,0.25,62
median_segment_length_MSMW_MSW_WSM_to_MSM,,41.0,0.25,62
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2488.0,0.25,62
median_segment_length_MSM_to_MSM,,92.0,0.25,62
median_segment_length_MSM_to_MSMW_MSW_WSM,,38.0,0.25,62
median_segment_length_WSM_MSW_to_MSMW_MSM,33.0,,0.25,62
median_segment_length_WSM_MSW_to_WSM_MSW,2426.0,,0.25,62
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,62
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,62
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,62
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,62
triplet_proportion,826.0,1585.0,0.25,62
triplet_proportion_group1_to_group2,548.0,934.0,0.25,62
triplet_proportion_group2_to_group1,278.0,651.0,0.25,62
between_network_proportion,901.0,2390.0,0.25,63
between_network_proportion_group1_to_group2,523.0,1168.0,0.25,63
between_network_proportion_group2_to_group1,378.0,1222.0,0.25,63
median_segment_length_MSMW_MSM_to_MSMW_MSM,155.0,,0.25,63
median_segment_length_MSMW_MSM_to_WSM_MSW,20.0,,0.25,63
median_segment_length_MSMW_MSW_WSM_to_MSM,,21.0,0.25,63
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2427.0,0.25,63
median_segment_length_MSM_to_MSM,,109.0,0.25,63
median_segment_length_MSM_to_MSMW_MSW_WSM,,23.0,0.25,63
median_segment_length_WSM_MSW_to_MSMW_MSM,24.0,,0.25,63
median_segment_length_WSM_MSW_to_WSM_MSW,2381.0,,0.25,63
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,63
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,63
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,63
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,63
triplet_proportion,542.0,1162.0,0.25,63
triplet_proportion_group1_to_group2,291.0,689.0,0.25,63
triplet_proportion_group2_to_group1,251.0,473.0,0.25,63
between_network_proportion,1726.0,3268.0,0.25,67
between_network_proportion_group1_to_group2,1110.0,1576.0,0.25,67
between_network_proportion_group2_to_group1,616.0,1692.0,0.25,67
median_segment_length_MSMW_MSM_to_MSMW_MSM,172.0,,0.25,67
median_segment_length_MSMW_MSM_to_WSM_MSW,16.0,,0.25,67
median_segment_length_MSMW_MSW_WSM_to_MSM,,20.0,0.25,67
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2255.0,0.25,67
median_segment_length_MSM_to_MSM,,102.0,0.25,67
median_segment_length_MSM_to_MSMW_MSW_WSM,,35.0,0.25,67
median_segment_length_WSM_MSW_to_MSMW_MSM,36.0,,0.25,67
median_segment_length_WSM_MSW_to_WSM_MSW,2188.0,,0.25,67
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,67
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,67
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,67
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,67
triplet_proportion,963.0,1515.0,0.25,67
triplet_proportion_group1_to_group2,637.0,879.0,0.25,67
triplet_proportion_group2_to_group1,326.0,636.0,0.25,67
between_network_proportion,1026.0,2696.0,0.25,69
between_network_proportion_group1_to_group2,621.0,1356.0,0.25,69
between_network_proportion_group2_to_group1,405.0,1340.0,0.25,69
median_segment_length_MSMW_MSM_to_MSMW_MSM,144.0,,0.25,69
median_segment_length_MSMW_MSM_to_WSM_MSW,15.0,,0.25,69
median_segment_length_MSMW_MSW_WSM_to_MSM,,28.0,0.25,69
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2400.0,0.25,69
median_segment_length_MSM_to_MSM,,83.0,0.25,69
median_segment_length_MSM_to_MSMW_MSW_WSM,,23.0,0.25,69
median_segment_length_WSM_MSW_to_MSMW_MSM,34.0,,0.25,69
median_segment_length_WSM_MSW_to_WSM_MSW,2341.0,,0.25,69
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,69
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,69
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,69
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,69
triplet_proportion,543.0,1402.0,0.25,69
triplet_proportion_group1_to_group2,288.0,827.0,0.25,69
triplet_proportion_group2_to_group1,255.0,575.0,0.25,69
between_network_proportion,1237.0,2416.0,0.25,71
between_network_proportion_group1_to_group2,775.0,1207.0,0.25,71
between_network_proportion_group2_to_group1,462.0,1209.0,0.25,71
median_segment_length_MSMW_MSM_to_MSMW_MSM,127.0,,0.25,71
median_segment_length_MSMW_MSM_to_WSM_MSW,11.0,,0.25,71
median_segment_length_MSMW_MSW_WSM_to_MSM,,16.0,0.25,71
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2276.0,0.25,71
median_segment_length_MSM_to_MSM,,85.0,0.25,71
median_segment_length_MSM_to_MSMW_MSW_WSM,,22.0,0.25,71
median_segment_length_WSM_MSW_to_MSMW_MSM,35.0,,0.25,71
median_segment_length_WSM_MSW_to_WSM_MSW,2226.0,,0.25,71
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,71
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,71
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,71
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,71
triplet_proportion,568.0,1181.0,0.25,71
triplet_proportion_group1_to_group2,341.0,744.0,0.25,71
triplet_proportion_group2_to_group1,227.0,437.0,0.25,71
between_network_proportion,881.0,2206.0,0.25,73
between_network_proportion_group1_to_group2,519.0,1121.0,0.25,73
between_network_proportion_group2_to_group1,362.0,1085.0,0.25,73
median_segment_length_MSMW_MSM_to_MSMW_MSM,177.0,,0.25,73
median_segment_length_MSMW_MSM_to_WSM_MSW,10.0,,0.25,73
median_segment_length_MSMW_MSW_WSM_to_MSM,,25.0,0.25,73
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2468.0,0.25,73
median_segment_length_MSM_to_MSM,,118.0,0.25,73
median_segment_length_MSM_to_MSMW_MSW_WSM,,31.0,0.25,73
median_segment_length_WSM_MSW_to_MSMW_MSM,20.0,,0.25,73
median_segment_length_WSM_MSW_to_WSM_MSW,2435.0,,0.25,73
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,73
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,73
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,73
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,73
triplet_proportion,514.0,883.0,0.25,73
triplet_proportion_group1_to_group2,291.0,695.0,0.25,73
triplet_proportion_group2_to_group1,223.0,188.0,0.25,73
between_network_proportion,1581.0,2555.0,0.25,79
between_network_proportion_group1_to_group2,1014.0,1289.0,0.25,79
between_network_proportion_group2_to_group1,567.0,1266.0,0.25,79
median_segment_length_MSMW_MSM_to_MSMW_MSM,144.0,,0.25,79
median_segment_length_MSMW_MSM_to_WSM_MSW,13.0,,0.25,79
median_segment_length_MSMW_MSW_WSM_to_MSM,,27.0,0.25,79
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2422.0,0.25,79
median_segment_length_MSM_to_MSM,,93.0,0.25,79
median_segment_length_MSM_to_MSMW_MSW_WSM,,18.0,0.25,79
median_segment_length_WSM_MSW_to_MSMW_MSM,36.0,,0.25,79
median_segment_length_WSM_MSW_to_WSM_MSW,2367.0,,0.25,79
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,79
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,79
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,79
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,79
triplet_proportion,615.0,1218.0,0.25,79
triplet_proportion_group1_to_group2,387.0,676.0,0.25,79
triplet_proportion_group2_to_group1,228.0,542.0,0.25,79
between_network_proportion,1160.0,2979.0,0.25,85
between_network_proportion_group1_to_group2,792.0,1366.0,0.25,85
between_network_proportion_group2_to_group1,368.0,1613.0,0.25,85
median_segment_length_MSMW_MSM_to_MSMW_MSM,173.0,,0.25,85
median_segment_length_MSMW_MSM_to_WSM_MSW,9.0,,0.25,85
median_segment_length_MSMW_MSW_WSM_to_MSM,,34.0,0.25,85
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2295.0,0.25,85
median_segment_length_MSM_to_MSM,,106.0,0.25,85
median_segment_length_MSM_to_MSMW_MSW_WSM,,26.0,0.25,85
median_segment_length_WSM_MSW_to_MSMW_MSM,14.0,,0.25,85
median_segment_length_WSM_MSW_to_WSM_MSW,2265.0,,0.25,85
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,85
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,85
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,85
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,85
triplet_proportion,705.0,1251.0,0.25,85
triplet_proportion_group1_to_group2,481.0,773.0,0.25,85
triplet_proportion_group2_to_group1,224.0,478.0,0.25,85
between_network_proportion,1315.0,2720.0,0.25,86
between_network_proportion_group1_to_group2,827.0,1232.0,0.25,86
between_network_proportion_group2_to_group1,488.0,1488.0,0.25,86
median_segment_length_MSMW_MSM_to_MSMW_MSM,142.0,,0.25,86
median_segment_length_MSMW_MSM_to_WSM_MSW,13.0,,0.25,86
median_segment_length_MSMW_MSW_WSM_to_MSM,,19.0,0.25,86
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2349.0,0.25,86
median_segment_length_MSM_to_MSM,,77.0,0.25,86
median_segment_length_MSM_to_MSMW_MSW_WSM,,36.0,0.25,86
median_segment_length_WSM_MSW_to_MSMW_MSM,29.0,,0.25,86
median_segment_length_WSM_MSW_to_WSM_MSW,2297.0,,0.25,86
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,86
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,86
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,86
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,86
triplet_proportion,781.0,1219.0,0.25,86
triplet_proportion_group1_to_group2,505.0,567.0,0.25,86
triplet_proportion_group2_to_group1,276.0,652.0,0.25,86
between_network_proportion,1202.0,2807.0,0.25,87
between_network_proportion_group1_to_group2,772.0,1266.0,0.25,87
between_network_proportion_group2_to_group1,430.0,1541.0,0.25,87
median_segment_length_MSMW_MSM_to_MSMW_MSM,152.0,,0.25,87
median_segment_length_MSMW_MSM_to_WSM_MSW,25.0,,0.25,87
median_segment_length_MSMW_MSW_WSM_to_MSM,,35.0,0.25,87
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2603.0,0.25,87
median_segment_length_MSM_to_MSM,,85.0,0.25,87
median_segment_length_MSM_to_MSMW_MSW_WSM,,27.0,0.25,87
median_segment_length_WSM_MSW_to_MSMW_MSM,20.0,,0.25,87
median_segment_length_WSM_MSW_to_WSM_MSW,2553.0,,0.25,87
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,87
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,87
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,87
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,87
triplet_proportion,587.0,787.0,0.25,87
triplet_proportion_group1_to_group2,332.0,504.0,0.25,87
triplet_proportion_group2_to_group1,255.0,283.0,0.25,87
between_network_proportion,916.0,3022.0,0.25,89
between_network_proportion_group1_to_group2,593.0,1570.0,0.25,89
between_network_proportion_group2_to_group1,323.0,1452.0,0.25,89
median_segment_length_MSMW_MSM_to_MSMW_MSM,166.0,,0.25,89
median_segment_length_MSMW_MSM_to_WSM_MSW,8.0,,0.25,89
median_segment_length_MSMW_MSW_WSM_to_MSM,,20.0,0.25,89
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2413.0,0.25,89
median_segment_length_MSM_to_MSM,,104.0,0.25,89
median_segment_length_MSM_to_MSMW_MSW_WSM,,39.0,0.25,89
median_segment_length_WSM_MSW_to_MSMW_MSM,23.0,,0.25,89
median_segment_length_WSM_MSW_to_WSM_MSW,2379.0,,0.25,89
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,89
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,89
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,89
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,89
triplet_proportion,569.0,1363.0,0.25,89
triplet_proportion_group1_to_group2,356.0,1048.0,0.25,89
triplet_proportion_group2_to_group1,213.0,315.0,0.25,89
between_network_proportion,953.0,2401.0,0.25,90
between_network_proportion_group1_to_group2,619.0,1050.0,0.25,90
between_network_proportion_group2_to_group1,334.0,1351.0,0.25,90
median_segment_length_MSMW_MSM_to_MSMW_MSM,136.0,,0.25,90
median_segment_length_MSMW_MSM_to_WSM_MSW,14.0,,0.25,90
median_segment_length_MSMW_MSW_WSM_to_MSM,,14.0,0.25,90
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2428.0,0.25,90
median_segment_length_MSM_to_MSM,,98.0,0.25,90
median_segment_length_MSM_to_MSMW_MSW_WSM,,23.0,0.25,90
median_segment_length_WSM_MSW_to_MSMW_MSM,34.0,,0.25,90
median_segment_length_WSM_MSW_to_WSM_MSW,2379.0,,0.25,90
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,90
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,90
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,90
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,90
triplet_proportion,434.0,1163.0,0.25,90
triplet_proportion_group1_to_group2,232.0,568.0,0.25,90
triplet_proportion_group2_to_group1,202.0,595.0,0.25,90
between_network_proportion,789.0,2054.0,0.25,91
between_network_proportion_group1_to_group2,456.0,988.0,0.25,91
between_network_proportion_group2_to_group1,333.0,1066.0,0.25,91
median_segment_length_MSMW_MSM_to_MSMW_MSM,144.0,,0.25,91
median_segment_length_MSMW_MSM_to_WSM_MSW,12.0,,0.25,91
median_segment_length_MSMW_MSW_WSM_to_MSM,,28.0,0.25,91
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2407.0,0.25,91
median_segment_length_MSM_to_MSM,,80.0,0.25,91
median_segment_length_MSM_to_MSMW_MSW_WSM,,30.0,0.25,91
median_segment_length_WSM_MSW_to_MSMW_MSM,30.0,,0.25,91
median_segment_length_WSM_MSW_to_WSM_MSW,2359.0,,0.25,91
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,91
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,91
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,91
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,91
triplet_proportion,438.0,716.0,0.25,91
triplet_proportion_group1_to_group2,232.0,490.0,0.25,91
triplet_proportion_group2_to_group1,206.0,226.0,0.25,91
between_network_proportion,1263.0,3204.0,0.25,94
between_network_proportion_group1_to_group2,818.0,1453.0,0.25,94
between_network_proportion_group2_to_group1,445.0,1751.0,0.25,94
median_segment_length_MSMW_MSM_to_MSMW_MSM,171.0,,0.25,94
median_segment_length_MSMW_MSM_to_WSM_MSW,9.0,,0.25,94
median_segment_length_MSMW_MSW_WSM_to_MSM,,19.0,0.25,94
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2251.0,0.25,94
median_segment_length_MSM_to_MSM,,108.0,0.25,94
median_segment_length_MSM_to_MSMW_MSW_WSM,,38.0,0.25,94
median_segment_length_WSM_MSW_to_MSMW_MSM,32.0,,0.25,94
median_segment_length_WSM_MSW_to_WSM_MSW,2204.0,,0.25,94
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,94
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,94
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,94
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,94
triplet_proportion,606.0,1441.0,0.25,94
triplet_proportion_group1_to_group2,367.0,830.0,0.25,94
triplet_proportion_group2_to_group1,239.0,611.0,0.25,94
between_network_proportion,1088.0,2915.0,0.25,95
between_network_proportion_group1_to_group2,715.0,1332.0,0.25,95
between_network_proportion_group2_to_group1,373.0,1583.0,0.25,95
median_segment_length_MSMW_MSM_to_MSMW_MSM,134.0,,0.25,95
median_segment_length_MSMW_MSM_to_WSM_MSW,8.0,,0.25,95
median_segment_length_MSMW_MSW_WSM_to_MSM,,16.0,0.25,95
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2313.0,0.25,95
median_segment_length_MSM_to_MSM,,69.0,0.25,95
median_segment_length_MSM_to_MSMW_MSW_WSM,,39.0,0.25,95
median_segment_length_WSM_MSW_to_MSMW_MSM,28.0,,0.25,95
median_segment_length_WSM_MSW_to_WSM_MSW,2267.0,,0.25,95
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,95
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,95
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,95
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,95
triplet_proportion,612.0,1490.0,0.25,95
triplet_proportion_group1_to_group2,369.0,893.0,0.25,95
triplet_proportion_group2_to_group1,243.0,597.0,0.25,95
between_network_proportion,1328.0,3579.0,0.25,96
between_network_proportion_group1_to_group2,831.0,1738.0,0.25,96
between_network_proportion_group2_to_group1,497.0,1841.0,0.25,96
median_segment_length_MSMW_MSM_to_MSMW_MSM,168.0,,0.25,96
median_segment_length_MSMW_MSM_to_WSM_MSW,16.0,,0.25,96
median_segment_length_MSMW_MSW_WSM_to_MSM,,23.0,0.25,96
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2451.0,0.25,96
median_segment_length_MSM_to_MSM,,99.0,0.25,96
median_segment_length_MSM_to_MSMW_MSW_WSM,,44.0,0.25,96
median_segment_length_WSM_MSW_to_MSMW_MSM,33.0,,0.25,96
median_segment_length_WSM_MSW_to_WSM_MSW,2400.0,,0.25,96
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.25,96
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.25,96
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.25,96
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.25,96
triplet_proportion,754.0,1360.0,0.25,96
triplet_proportion_group1_to_group2,485.0,1015.0,0.25,96
triplet_proportion_group2_to_group1,269.0,345.0,0.25,96
between_network_proportion,2336.0,2133.0,0.5,1
between_network_proportion_group1_to_group2,1380.0,1082.0,0.5,1
between_network_proportion_group2_to_group1,956.0,1051.0,0.5,1
median_segment_length_MSMW_MSM_to_MSMW_MSM,122.0,,0.5,1
median_segment_length_MSMW_MSM_to_WSM_MSW,19.0,,0.5,1
median_segment_length_MSMW_MSW_WSM_to_MSM,,21.0,0.5,1
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2453.0,0.5,1
median_segment_length_MSM_to_MSM,,85.0,0.5,1
median_segment_length_MSM_to_MSMW_MSW_WSM,,20.0,0.5,1
median_segment_length_WSM_MSW_to_MSMW_MSM,62.0,,0.5,1
median_segment_length_WSM_MSW_to_WSM_MSW,2376.0,,0.5,1
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.5,1
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.5,1
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.5,1
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.5,1
triplet_proportion,1227.0,896.0,0.5,1
triplet_proportion_group1_to_group2,716.0,651.0,0.5,1
triplet_proportion_group2_to_group1,511.0,245.0,0.5,1
between_network_proportion,2200.0,1973.0,0.5,5
between_network_proportion_group1_to_group2,1289.0,1069.0,0.5,5
between_network_proportion_group2_to_group1,911.0,904.0,0.5,5
median_segment_length_MSMW_MSM_to_MSMW_MSM,160.0,,0.5,5
median_segment_length_MSMW_MSM_to_WSM_MSW,35.0,,0.5,5
median_segment_length_MSMW_MSW_WSM_to_MSM,,22.0,0.5,5
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2455.0,0.5,5
median_segment_length_MSM_to_MSM,,128.0,0.5,5
median_segment_length_MSM_to_MSMW_MSW_WSM,,14.0,0.5,5
median_segment_length_WSM_MSW_to_MSMW_MSM,46.0,,0.5,5
median_segment_length_WSM_MSW_to_WSM_MSW,2378.0,,0.5,5
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.5,5
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.5,5
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.5,5
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.5,5
triplet_proportion,1170.0,1253.0,0.5,5
triplet_proportion_group1_to_group2,589.0,940.0,0.5,5
triplet_proportion_group2_to_group1,581.0,313.0,0.5,5
between_network_proportion,2293.0,2054.0,0.5,7
between_network_proportion_group1_to_group2,1419.0,978.0,0.5,7
between_network_proportion_group2_to_group1,874.0,1076.0,0.5,7
median_segment_length_MSMW_MSM_to_MSMW_MSM,156.0,,0.5,7
median_segment_length_MSMW_MSM_to_WSM_MSW,24.0,,0.5,7
median_segment_length_MSMW_MSW_WSM_to_MSM,,17.0,0.5,7
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2441.0,0.5,7
median_segment_length_MSM_to_MSM,,110.0,0.5,7
median_segment_length_MSM_to_MSMW_MSW_WSM,,28.0,0.5,7
median_segment_length_WSM_MSW_to_MSMW_MSM,49.0,,0.5,7
median_segment_length_WSM_MSW_to_WSM_MSW,2367.0,,0.5,7
normalized_MSMW_MSM_to_WSM_MSW_rate,1.0,,0.5,7
normalized_MSMW_MSW_WSM_to_MSM_rate,,1.0,0.5,7
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0,0.5,7
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0,,0.5,7
triplet_proportion,868.0,1018.0,0.5,7
triplet_proportion_group1_to_group2,373.0,576.0,0.5,7
triplet_proportion_group2_to_group1,495.0,442.0,0.5,7
between_network_proportion,2490.0,2270.0,0.5,8
between_network_proportion_group1_to_group2,1554.0,1141.0,0.5,8
between_network_proportion_group2_to_group1,936.0,1129.0,0.5,8
median_segment_length_MSMW_MSM_to_MSMW_MSM,147.0,,0.5,8
median_segment_length_MSMW_MSM_to_WSM_MSW,23.0,,0.5,8
median_segment_length_MSMW_MSW_WSM_to_MSM,,16.0,0.5,8
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,2304.0,0.5,8
median_segment_length_MSM_to_MSM,,103.0,0.5,8
