group,mean,se,p_msmw_w,replicate
WSM_hi_prevalence,0.5116279069767441,0.0073393963349289,0.25,112
MSW_prevalence,0.0317155049786628,0.0004310660285131,0.25,112
MSW_hi_prevalence,0.396971439524631,0.0071425305286128,0.25,112
MSM_prevalence,0.1245945945945945,0.0026481821547205,0.25,112
MSM_hi_prevalence,0.573852922690132,0.0132763404532167,0.25,112
MSMW_prevalence,0.1137837837837837,0.0026664231688195,0.25,112
MSMW_hi_prevalence,0.4904610492845786,0.013726155164737,0.25,112
WSM_prevalence,0.0403698435277382,0.0005372597231715,0.25,115
WSM_hi_prevalence,0.4654015717845505,0.0075928708373248,0.25,115
MSW_prevalence,0.0292176386913229,0.0004671420186117,0.25,115
MSW_hi_prevalence,0.3731048121292024,0.0069220401029218,0.25,115
MSM_prevalence,0.1422522522522522,0.0034248061061076,0.25,115
MSM_hi_prevalence,0.5054528212422948,0.0116729234800428,0.25,115
MSMW_prevalence,0.1227027027027027,0.003916329267596,0.25,115
MSMW_hi_prevalence,0.4677177177177177,0.0171717994549886,0.25,115
WSM_prevalence,0.0423385490753911,0.0005072102900915,0.25,117
WSM_hi_prevalence,0.5218146718146719,0.0085441523405634,0.25,117
MSW_prevalence,0.0328022759601706,0.0004160312112026,0.25,117
MSW_hi_prevalence,0.3778230285079599,0.006857093332758,0.25,117
MSM_prevalence,0.0844144144144144,0.0026566819267199,0.25,117
MSM_hi_prevalence,0.4001318391562294,0.0138081892712502,0.25,117
MSMW_prevalence,0.0964864864864864,0.0031768734563072,0.25,117
MSMW_hi_prevalence,0.4629468177855275,0.0154722529902468,0.25,117
WSM_prevalence,0.0356130867709815,0.0004620122844538,0.25,120
WSM_hi_prevalence,0.4341349223238986,0.0071695597054364,0.25,120
MSW_prevalence,0.0274196301564722,0.0003858705350715,0.25,120
MSW_hi_prevalence,0.3285599031867688,0.0071857452398676,0.25,120
MSM_prevalence,0.1083783783783784,0.0030060045060041,0.25,120
MSM_hi_prevalence,0.4344722080571136,0.0133513793590882,0.25,120
MSMW_prevalence,0.0968918918918918,0.0034076807308841,0.25,120
MSMW_hi_prevalence,0.4109697933227345,0.016884486671339,0.25,120
WSM_prevalence,0.038230440967283,0.0005268187550566,0.25,123
WSM_hi_prevalence,0.4675005584096494,0.0066139007363379,0.25,123
MSW_prevalence,0.0279943100995732,0.0004460335973918,0.25,123
MSW_hi_prevalence,0.3551551551551551,0.0069834518357037,0.25,123
MSM_prevalence,0.0945045045045045,0.0035916342761632,0.25,123
MSM_hi_prevalence,0.4311753614079195,0.0170646073281351,0.25,123
MSMW_prevalence,0.1013513513513513,0.0030242305293444,0.25,123
MSMW_hi_prevalence,0.4882301656495203,0.0160153975396162,0.25,123
WSM_prevalence,0.0456443812233285,0.0005811394532156,0.25,124
WSM_hi_prevalence,0.5111111111111111,0.0082293403764022,0.25,124
MSW_prevalence,0.0331607396870554,0.000439884055772,0.25,124
MSW_hi_prevalence,0.4094023601065855,0.0073736785817879,0.25,124
MSM_prevalence,0.1206306306306306,0.0030968081715666,0.25,124
MSM_hi_prevalence,0.5088357588357588,0.0137725715313449,0.25,124
MSMW_prevalence,0.1133783783783783,0.0023890865957074,0.25,124
MSMW_hi_prevalence,0.5360360360360361,0.0128112486532742,0.25,124
WSM_prevalence,0.0383100995732574,0.0005175168712325,0.25,126
WSM_hi_prevalence,0.4596706081081081,0.008559843412772,0.25,126
MSW_prevalence,0.0273627311522048,0.0004493040239019,0.25,126
MSW_hi_prevalence,0.3542178542178542,0.0068556505617513,0.25,126
MSM_prevalence,0.1325225225225225,0.00281330258383,0.25,126
MSM_hi_prevalence,0.5592137592137592,0.0116067182558931,0.25,126
MSMW_prevalence,0.1217567567567567,0.0033345505447426,0.25,126
MSMW_hi_prevalence,0.5135135135135136,0.0167341209011741,0.25,126
WSM_prevalence,0.0391009957325746,0.0005537438976969,0.25,127
WSM_hi_prevalence,0.4701536068442543,0.0058755062072864,0.25,127
MSW_prevalence,0.0296899004267425,0.0005270099096959,0.25,127
MSW_hi_prevalence,0.3507680342212716,0.0092600991915012,0.25,127
MSM_prevalence,0.1036936936936936,0.0026683671498332,0.25,127
MSM_hi_prevalence,0.44984984984985,0.0129280354682385,0.25,127
MSMW_prevalence,0.0991891891891891,0.0024238671351056,0.25,127
MSMW_hi_prevalence,0.4845559845559847,0.012186227068472,0.25,127
WSM_prevalence,0.0433968705547652,0.0004698428554272,0.25,128
WSM_hi_prevalence,0.4874801271860096,0.0075213926482444,0.25,128
MSW_prevalence,0.0319089615931721,0.0004364606537358,0.25,128
MSW_hi_prevalence,0.3987438142367719,0.0055613772365971,0.25,128
MSM_prevalence,0.0781081081081081,0.0021166378602649,0.25,128
MSM_hi_prevalence,0.4624624624624623,0.0129708352426208,0.25,128
MSMW_prevalence,0.0993243243243243,0.0035204366995639,0.25,128
MSMW_hi_prevalence,0.3988533988533988,0.0160792293995383,0.25,128
WSM_prevalence,0.0356756756756756,0.0005682134735385,0.25,129
WSM_hi_prevalence,0.4117308798159862,0.0071871161349523,0.25,129
MSW_prevalence,0.0263328591749644,0.0004265781254348,0.25,129
MSW_hi_prevalence,0.3426942567567567,0.0063368051212541,0.25,129
MSM_prevalence,0.1284684684684685,0.0031627909336111,0.25,129
MSM_hi_prevalence,0.4791154791154791,0.0117936117936117,0.25,129
MSMW_prevalence,0.0816216216216216,0.0037869999201772,0.25,129
MSMW_hi_prevalence,0.3967567567567567,0.0207590714425107,0.25,129
WSM_prevalence,0.0393854907539118,0.0004828506256273,0.25,132
WSM_hi_prevalence,0.4914546899841016,0.0076320115597465,0.25,132
MSW_prevalence,0.0298150782361308,0.0004724692531287,0.25,132
MSW_hi_prevalence,0.3850278850278851,0.0081343705402386,0.25,132
MSM_prevalence,0.1149549549549549,0.0032870196518861,0.25,132
MSM_hi_prevalence,0.5191441441441441,0.0153674846024464,0.25,132
MSMW_prevalence,0.0929729729729729,0.002438888662411,0.25,132
MSMW_hi_prevalence,0.5157657657657657,0.0171135770271094,0.25,132
WSM_prevalence,0.0384864864864864,0.0004657654544227,0.25,134
WSM_hi_prevalence,0.4683991683991685,0.0072265054282626,0.25,134
MSW_prevalence,0.0277894736842105,0.0003707954825019,0.25,134
MSW_hi_prevalence,0.3579204204204204,0.0058807144887329,0.25,134
MSM_prevalence,0.0817117117117117,0.0024899585513178,0.25,134
MSM_hi_prevalence,0.4564564564564565,0.0142112375302281,0.25,134
MSMW_prevalence,0.1035135135135135,0.0030747986632057,0.25,134
MSMW_hi_prevalence,0.4364069952305247,0.0153545979803396,0.25,134
WSM_prevalence,0.0436415362731152,0.0005367925094074,0.25,139
WSM_hi_prevalence,0.5096247326463154,0.0071699717641569,0.25,139
MSW_prevalence,0.032950213371266,0.0004026003852769,0.25,139
MSW_hi_prevalence,0.4006251149108292,0.0065039484209079,0.25,139
MSM_prevalence,0.0988288288288288,0.003381080000864,0.25,139
MSM_hi_prevalence,0.42997542997543,0.0179486650155402,0.25,139
MSMW_prevalence,0.058108108108108,0.0028890348211597,0.25,139
MSMW_hi_prevalence,0.3598862019914651,0.0190786150201334,0.25,139
WSM_prevalence,0.0427368421052631,0.0004600264848343,0.25,140
WSM_hi_prevalence,0.4906866325785245,0.0062253014649514,0.25,140
MSW_prevalence,0.031601706970128,0.0004441869438977,0.25,140
MSW_hi_prevalence,0.4210985178727115,0.0048926481131453,0.25,140
MSM_prevalence,0.0999999999999999,0.0028416089470711,0.25,140
MSM_hi_prevalence,0.4891891891891891,0.0138206464039776,0.25,140
MSMW_prevalence,0.1195945945945946,0.0030595833440892,0.25,140
MSMW_hi_prevalence,0.5153153153153153,0.014066112226583,0.25,140
WSM_prevalence,0.0381109530583214,0.0004616500944026,0.25,143
WSM_hi_prevalence,0.4620429252782194,0.0072333585118588,0.25,143
MSW_prevalence,0.028950213371266,0.000405236503293,0.25,143
MSW_hi_prevalence,0.3638253638253638,0.0065398799331498,0.25,143
MSM_prevalence,0.1127027027027027,0.0020659700375755,0.25,143
MSM_hi_prevalence,0.5814275814275816,0.0124118296438065,0.25,143
MSMW_prevalence,0.0908108108108108,0.0023531455651547,0.25,143
MSMW_hi_prevalence,0.5033783783783784,0.0159324627850632,0.25,143
WSM_prevalence,0.0389473684210526,0.0004690516849637,0.25,147
WSM_hi_prevalence,0.4449347306490164,0.0067332124325651,0.25,147
MSW_prevalence,0.0290753911806543,0.0003963669021948,0.25,147
MSW_hi_prevalence,0.3517241379310344,0.0056752259130534,0.25,147
MSM_prevalence,0.0837837837837837,0.0026254388137987,0.25,147
MSM_hi_prevalence,0.4338184338184338,0.0146489484497409,0.25,147
MSMW_prevalence,0.1077027027027027,0.0030486212274872,0.25,147
MSMW_hi_prevalence,0.4362934362934362,0.0141222370317598,0.25,147
WSM_prevalence,0.0381621621621621,0.0006417000874092,0.25,148
WSM_hi_prevalence,0.429123000551572,0.0085268756430166,0.25,148
MSW_prevalence,0.0273285917496443,0.0004151504964729,0.25,148
MSW_hi_prevalence,0.3544623760451099,0.0067232374038835,0.25,148
MSM_prevalence,0.1389189189189189,0.0036051673283912,0.25,148
MSM_hi_prevalence,0.531386224934612,0.0134328070315833,0.25,148
MSMW_prevalence,0.0808108108108108,0.0029030474403974,0.25,148
MSMW_hi_prevalence,0.4108108108108109,0.0175589029221243,0.25,148
WSM_prevalence,0.0458093883357041,0.000559055036914,0.25,150
WSM_hi_prevalence,0.5170932521925898,0.0067621380508717,0.25,150
MSW_prevalence,0.0333086770981507,0.0004906950393376,0.25,150
MSW_hi_prevalence,0.4021621621621622,0.0065099398041141,0.25,150
MSM_prevalence,0.1207207207207207,0.0031773701809597,0.25,150
MSM_hi_prevalence,0.5427027027027026,0.0128320676142449,0.25,150
MSMW_prevalence,0.1199999999999999,0.0034441053790297,0.25,150
MSMW_hi_prevalence,0.4989043097151205,0.0147585901735492,0.25,150
WSM_prevalence,0.0367226173541963,0.0004033368459294,0.25,151
WSM_hi_prevalence,0.4415710674703481,0.0066048882094711,0.25,151
MSW_prevalence,0.0281706970128022,0.0003322547835413,0.25,151
MSW_hi_prevalence,0.3804224392459687,0.0066625544427865,0.25,151
MSM_prevalence,0.1123423423423423,0.0032442162926919,0.25,151
MSM_hi_prevalence,0.4684684684684684,0.0136670921432064,0.25,151
MSMW_prevalence,0.0781081081081081,0.0030099394364483,0.25,151
MSMW_hi_prevalence,0.4470720720720721,0.0155407218802435,0.25,151
WSM_prevalence,0.0403869132290184,0.0005081756787048,0.25,156
WSM_hi_prevalence,0.471042471042471,0.0082751222546998,0.25,156
MSW_prevalence,0.0316870554765291,0.000509882316797,0.25,156
MSW_hi_prevalence,0.3780030030030031,0.0087425445158797,0.25,156
MSM_prevalence,0.1072072072072072,0.0033044633507719,0.25,156
MSM_hi_prevalence,0.4884169884169884,0.0150081187815806,0.25,156
MSMW_prevalence,0.0974324324324324,0.0031872353662839,0.25,156
MSMW_hi_prevalence,0.4315004659832246,0.0146140211075974,0.25,156
WSM_prevalence,0.0429530583214793,0.0004869068546888,0.25,157
WSM_hi_prevalence,0.4958419958419958,0.0071325225773008,0.25,157
MSW_prevalence,0.030805120910384,0.0004348195118547,0.25,157
MSW_hi_prevalence,0.3854907539118065,0.0070944485230001,0.25,157
MSM_prevalence,0.1418018018018018,0.0028609021895049,0.25,157
MSM_hi_prevalence,0.5518427518427519,0.0125875923160389,0.25,157
MSMW_prevalence,0.1304054054054054,0.0033410854585344,0.25,157
MSMW_hi_prevalence,0.5640802092414997,0.0164228598849822,0.25,157
WSM_prevalence,0.0430611664295874,0.0005370236551914,0.25,158
WSM_hi_prevalence,0.4572531715388858,0.0074796269927589,0.25,158
MSW_prevalence,0.0310782361308677,0.0005213517349583,0.25,158
MSW_hi_prevalence,0.3906633906633907,0.0084714063784816,0.25,158
MSM_prevalence,0.0781981981981981,0.0034720740979686,0.25,158
MSM_hi_prevalence,0.3833570412517781,0.0201775139773198,0.25,158
MSMW_prevalence,0.0758108108108108,0.0035699441533467,0.25,158
MSMW_hi_prevalence,0.4054054054054054,0.0208441751072879,0.25,158
WSM_prevalence,0.0398463726884779,0.0004572440707044,0.25,159
WSM_hi_prevalence,0.4635043206471777,0.0067419924332576,0.25,159
MSW_prevalence,0.0300881934566145,0.0004245452095848,0.25,159
MSW_hi_prevalence,0.3654127100073046,0.0058273310846908,0.25,159
MSM_prevalence,0.0996396396396396,0.0031394669370842,0.25,159
MSM_hi_prevalence,0.4726433750823994,0.0143441365504211,0.25,159
MSMW_prevalence,0.0985135135135135,0.0026128067650754,0.25,159
MSMW_hi_prevalence,0.4603914259086672,0.0171227260385469,0.25,159
WSM_prevalence,0.0453541963015647,0.000540294254824,0.25,160
WSM_hi_prevalence,0.4921095592236532,0.006895582763975,0.25,160
MSW_prevalence,0.0332517780938833,0.0003688110961986,0.25,160
MSW_hi_prevalence,0.3964585274930103,0.0062307918625877,0.25,160
MSM_prevalence,0.1023423423423423,0.0027212410589009,0.25,160
MSM_hi_prevalence,0.452558941920644,0.0146476176401438,0.25,160
MSMW_prevalence,0.1055405405405405,0.0034429268998236,0.25,160
MSMW_hi_prevalence,0.4962462462462463,0.013791036770225,0.25,160
WSM_prevalence,0.0469871977240398,0.0004652651058618,0.25,162
WSM_hi_prevalence,0.502983502983503,0.0069439101240387,0.25,162
MSW_prevalence,0.0350099573257468,0.000426849994372,0.25,162
MSW_hi_prevalence,0.4363212132996306,0.0070591162456387,0.25,162
MSM_prevalence,0.1245945945945945,0.0033591377359154,0.25,162
MSM_hi_prevalence,0.5025987525987525,0.0161578428255911,0.25,162
MSMW_prevalence,0.1135135135135135,0.0031590999263678,0.25,162
MSMW_hi_prevalence,0.5486486486486485,0.0157450170917937,0.25,162
WSM_prevalence,0.0458890469416785,0.0005439735261549,0.25,165
WSM_hi_prevalence,0.5058159425248033,0.0069383063649053,0.25,165
MSW_prevalence,0.034827880512091,0.0005415245632987,0.25,165
MSW_hi_prevalence,0.3920629490249743,0.0073162344314496,0.25,165
MSM_prevalence,0.1233333333333333,0.003097244946657,0.25,165
MSM_hi_prevalence,0.4982373678025853,0.012304961490364,0.25,165
MSMW_prevalence,0.111081081081081,0.0030272482222914,0.25,165
MSMW_hi_prevalence,0.4995640802092416,0.01534068848616,0.25,165
WSM_prevalence,0.0408421052631578,0.0005080110724826,0.25,167
WSM_hi_prevalence,0.4663063063063063,0.0068490855620366,0.25,167
MSW_prevalence,0.0316642958748221,0.0004409295527279,0.25,167
MSW_hi_prevalence,0.3731660231660232,0.0081234151032481,0.25,167
MSM_prevalence,0.081081081081081,0.0028447014888727,0.25,167
MSM_hi_prevalence,0.4243243243243244,0.0159059972493473,0.25,167
MSMW_prevalence,0.1067567567567567,0.0041923363166497,0.25,167
MSMW_hi_prevalence,0.4493243243243243,0.0148972483731114,0.25,167
WSM_prevalence,0.0423726884779516,0.000440339723838,0.25,168
WSM_hi_prevalence,0.489114114114114,0.0072432210402433,0.25,168
MSW_prevalence,0.0307083926031294,0.0003313848029259,0.25,168
MSW_hi_prevalence,0.3906095876898797,0.0054671163782012,0.25,168
MSM_prevalence,0.1285585585585585,0.0023088972870957,0.25,168
MSM_hi_prevalence,0.5208845208845209,0.0116626766253363,0.25,168
MSMW_prevalence,0.1481081081081081,0.0033521504423673,0.25,168
MSMW_hi_prevalence,0.5646457268078889,0.0108221566033813,0.25,168
WSM_prevalence,0.0444836415362731,0.0005411142173017,0.25,169
WSM_hi_prevalence,0.5009009009009009,0.0065717068920958,0.25,169
MSW_prevalence,0.0345718349928876,0.0003916674414192,0.25,169
MSW_hi_prevalence,0.3940832724616508,0.0059649590114395,0.25,169
MSM_prevalence,0.1004504504504504,0.0021658085702108,0.25,169
MSM_hi_prevalence,0.4986486486486487,0.0125541599183529,0.25,169
MSMW_prevalence,0.1275675675675675,0.0038827679170288,0.25,169
MSMW_hi_prevalence,0.5196163905841323,0.0151439870975459,0.25,169
WSM_prevalence,0.0471009957325746,0.0005519985475429,0.25,172
WSM_hi_prevalence,0.5163496830163498,0.0069457211850743,0.25,172
MSW_prevalence,0.0364836415362731,0.0003865132416813,0.25,172
MSW_hi_prevalence,0.4096480201131364,0.0058556825094174,0.25,172
MSM_prevalence,0.1119819819819819,0.0040008746529952,0.25,172
MSM_hi_prevalence,0.4684684684684684,0.0175871475611001,0.25,172
MSMW_prevalence,0.0885135135135135,0.0030930566486671,0.25,172
MSMW_hi_prevalence,0.4334719334719335,0.0174217672764747,0.25,172
WSM_prevalence,0.0396073968705547,0.0005805278748018,0.25,173
WSM_hi_prevalence,0.4602261836304389,0.007944942218157,0.25,173
MSW_prevalence,0.0286088193456614,0.000474256983581,0.25,173
MSW_hi_prevalence,0.3888061289636091,0.0074384216297269,0.25,173
MSM_prevalence,0.1327027027027026,0.0030010504162539,0.25,173
MSM_hi_prevalence,0.5692222835079978,0.013918618952962,0.25,173
MSMW_prevalence,0.1114864864864864,0.0030379535207152,0.25,173
MSMW_hi_prevalence,0.4619164619164619,0.0138141914770131,0.25,173
WSM_prevalence,0.0412745376955903,0.0005284260489617,0.25,174
WSM_hi_prevalence,0.4893214893214893,0.0064551243084248,0.25,174
MSW_prevalence,0.0301792318634423,0.0004038048033779,0.25,174
MSW_hi_prevalence,0.3984375,0.0077417971883119,0.25,174
MSM_prevalence,0.0853153153153153,0.0028866341959634,0.25,174
MSM_hi_prevalence,0.4054054054054054,0.0160724940589465,0.25,174
MSMW_prevalence,0.1106756756756757,0.0031608657284412,0.25,174
MSMW_hi_prevalence,0.4332046332046332,0.0124033810071112,0.25,174
WSM_prevalence,0.0374224751066856,0.0005630845744686,0.25,175
WSM_hi_prevalence,0.4538890035073241,0.0074396812378788,0.25,175
MSW_prevalence,0.0277667140825035,0.0004446361798001,0.25,175
MSW_hi_prevalence,0.338371266002845,0.0065618383337035,0.25,175
MSM_prevalence,0.0958558558558558,0.002892252042723,0.25,175
MSM_hi_prevalence,0.4238067855089131,0.0124865156702751,0.25,175
MSMW_prevalence,0.1249999999999999,0.00424476359978,0.25,175
MSMW_hi_prevalence,0.4483306836248013,0.0160935714245471,0.25,175
WSM_prevalence,0.0466742532005689,0.0005322482076218,0.25,176
WSM_hi_prevalence,0.5177911724674314,0.0066233066074641,0.25,176
MSW_prevalence,0.0341792318634423,0.0004237479886628,0.25,176
MSW_hi_prevalence,0.4055764625384878,0.0071685434686334,0.25,176
MSM_prevalence,0.0956756756756756,0.0027456546943819,0.25,176
MSM_hi_prevalence,0.5075807514831905,0.0160344094916792,0.25,176
MSMW_prevalence,0.1077027027027027,0.0026747806917664,0.25,176
MSMW_hi_prevalence,0.4254577157802964,0.0132778748056502,0.25,176
WSM_prevalence,0.0437667140825035,0.0006613691739743,0.25,179
WSM_hi_prevalence,0.4984555984555984,0.0084367327330754,0.25,179
MSW_prevalence,0.0318122332859174,0.0005156035690549,0.25,179
MSW_hi_prevalence,0.40834312573443,0.0059711346532336,0.25,179
MSM_prevalence,0.1198198198198198,0.0028880396821439,0.25,179
MSM_hi_prevalence,0.4456809750927397,0.012499586341872,0.25,179
MSMW_prevalence,0.0943243243243243,0.0033116533830113,0.25,179
MSMW_hi_prevalence,0.4367916303400174,0.0169828542094588,0.25,179
WSM_prevalence,0.0458264580369843,0.0005688256440231,0.25,182
WSM_hi_prevalence,0.5067567567567567,0.0062936318924799,0.25,182
MSW_prevalence,0.0338890469416785,0.000491667248404,0.25,182
MSW_hi_prevalence,0.4113724113724114,0.0075242537821855,0.25,182
MSM_prevalence,0.1412612612612612,0.0033015283246502,0.25,182
MSM_hi_prevalence,0.5474410580793558,0.0120507784619512,0.25,182
MSMW_prevalence,0.0935135135135135,0.0033884235045635,0.25,182
MSMW_hi_prevalence,0.4884884884884884,0.0167266704831421,0.25,182
WSM_prevalence,0.0390213371266002,0.0004506889638307,0.25,183
WSM_hi_prevalence,0.5085405405405405,0.0073850139012878,0.25,183
MSW_prevalence,0.0301450924608819,0.0003502923374006,0.25,183
MSW_hi_prevalence,0.3699072206534893,0.0073129419645374,0.25,183
MSM_prevalence,0.1172972972972972,0.0030066044470351,0.25,183
MSM_hi_prevalence,0.4838877338877339,0.0139512115711741,0.25,183
MSMW_prevalence,0.1051351351351351,0.0034413058319586,0.25,183
MSMW_hi_prevalence,0.4812554489973845,0.0178697577909249,0.25,183
WSM_prevalence,0.0424352773826458,0.0005029119561078,0.25,184
WSM_hi_prevalence,0.5078339208773991,0.0071111682907556,0.25,184
MSW_prevalence,0.0309587482219061,0.0003530464896097,0.25,184
MSW_hi_prevalence,0.4014639639639639,0.0071945586878383,0.25,184
MSM_prevalence,0.1096396396396396,0.0029077226909806,0.25,184
MSM_hi_prevalence,0.4834152334152334,0.0134614501012092,0.25,184
MSMW_prevalence,0.1033783783783783,0.0032073843457509,0.25,184
MSMW_hi_prevalence,0.4771309771309772,0.0176000347875263,0.25,184
WSM_prevalence,0.0387994310099573,0.000614860374193,0.25,189
WSM_hi_prevalence,0.4747818684826557,0.0088947572881348,0.25,189
MSW_prevalence,0.0273172119487908,0.0004641601155196,0.25,189
MSW_hi_prevalence,0.3716709410140068,0.00763868780641,0.25,189
MSM_prevalence,0.1056756756756756,0.0027304217532642,0.25,189
MSM_hi_prevalence,0.5682980277574873,0.015409074587092,0.25,189
MSMW_prevalence,0.1044594594594594,0.0024795241341482,0.25,189
MSMW_hi_prevalence,0.4761526232114467,0.0127846720527979,0.25,189
WSM_prevalence,0.0440967283072546,0.0005390644749511,0.25,190
WSM_hi_prevalence,0.4906737723639132,0.0075379316133661,0.25,190
MSW_prevalence,0.0329957325746799,0.0004648938435306,0.25,190
MSW_hi_prevalence,0.380705208519778,0.0042525879257264,0.25,190
MSM_prevalence,0.1044144144144144,0.0023853561910944,0.25,190
MSM_hi_prevalence,0.4569453174104337,0.0138206369750446,0.25,190
MSMW_prevalence,0.0924324324324324,0.0033815300614318,0.25,190
MSMW_hi_prevalence,0.4814814814814814,0.0198861053396747,0.25,190
WSM_prevalence,0.0387254623044096,0.000560985260628,0.25,198
WSM_hi_prevalence,0.4714311627063304,0.0071618847309599,0.25,198
MSW_prevalence,0.0299743954480796,0.0003908353721351,0.25,198
MSW_hi_prevalence,0.3536193536193535,0.0068204660791963,0.25,198
MSM_prevalence,0.1057657657657657,0.0035128076085621,0.25,198
MSM_hi_prevalence,0.5285285285285286,0.0171708876860945,0.25,198
MSMW_prevalence,0.0839189189189189,0.0035415547684237,0.25,198
MSMW_hi_prevalence,0.4432432432432432,0.0194444386471404,0.25,198
WSM_prevalence,0.0419402560455192,0.000573200793659,0.25,205
WSM_hi_prevalence,0.4852486073860119,0.0072185048922605,0.25,205
MSW_prevalence,0.0298605974395448,0.0004777333226109,0.25,205
MSW_hi_prevalence,0.3952702702702702,0.0086125269704083,0.25,205
MSM_prevalence,0.1314414414414414,0.0034137950053688,0.25,205
MSM_hi_prevalence,0.5543298400441257,0.0154462040666359,0.25,205
MSMW_prevalence,0.0995945945945946,0.0040380062758585,0.25,205
MSMW_hi_prevalence,0.4655623365300785,0.0210107510722696,0.25,205
WSM_prevalence,0.037900426742532,0.0004993227583993,0.25,206
WSM_hi_prevalence,0.4387133612485725,0.007827783410568,0.25,206
MSW_prevalence,0.0267596017069701,0.0004273111432265,0.25,206
MSW_hi_prevalence,0.3813115441022419,0.008053573743876,0.25,206
MSM_prevalence,0.0829729729729729,0.0026463937341583,0.25,206
MSM_hi_prevalence,0.4137214137214137,0.0129225997185937,0.25,206
MSMW_prevalence,0.0822972972972972,0.0028513904897474,0.25,206
MSMW_hi_prevalence,0.4425675675675675,0.0141078231779025,0.25,206
WSM_prevalence,0.0424978662873399,0.000398241094855,0.25,209
WSM_hi_prevalence,0.5114864864864865,0.0080101973984078,0.25,209
MSW_prevalence,0.0314537695590327,0.00037325149278,0.25,209
MSW_hi_prevalence,0.3819934584265794,0.0063765309479811,0.25,209
MSM_prevalence,0.0759459459459459,0.0021772289524753,0.25,209
MSM_hi_prevalence,0.4560810810810811,0.0167114518052444,0.25,209
MSMW_prevalence,0.098108108108108,0.0026234630231641,0.25,209
MSMW_hi_prevalence,0.4234234234234234,0.0121170303145903,0.25,209
WSM_prevalence,0.0386002844950213,0.0004771550633566,0.25,213
WSM_hi_prevalence,0.4881369919537858,0.008834070436861,0.25,213
MSW_prevalence,0.0300995732574679,0.0004490817968538,0.25,213
MSW_hi_prevalence,0.3676053676053676,0.0064554317318949,0.25,213
MSM_prevalence,0.1202702702702702,0.0029577674059444,0.25,213
MSM_hi_prevalence,0.5651651651651652,0.0140318776465227,0.25,213
MSMW_prevalence,0.0898648648648648,0.0033191504942148,0.25,213
MSMW_hi_prevalence,0.5079217148182666,0.0188798298060701,0.25,213
WSM_prevalence,0.0393627311522048,0.0004876579940039,0.25,214
WSM_hi_prevalence,0.4509544509544509,0.006673993675779,0.25,214
MSW_prevalence,0.0281934566145092,0.0003883608875443,0.25,214
MSW_hi_prevalence,0.3483704292527821,0.0056580351838528,0.25,214
MSM_prevalence,0.1275675675675676,0.0036295984344836,0.25,214
MSM_hi_prevalence,0.4849272349272349,0.013165303350341,0.25,214
MSMW_prevalence,0.1322972972972973,0.0031455829331439,0.25,214
MSMW_hi_prevalence,0.5462735462735463,0.0147824038991874,0.25,214
WSM_prevalence,0.0398975817923186,0.0004938372500891,0.25,217
WSM_hi_prevalence,0.4727826417967263,0.006690681553881,0.25,217
MSW_prevalence,0.0302873399715505,0.000421776062742,0.25,217
MSW_hi_prevalence,0.3811811811811811,0.0068683550744378,0.25,217
MSM_prevalence,0.1143243243243243,0.0035416979975411,0.25,217
MSM_hi_prevalence,0.4795972443031265,0.0140426219535281,0.25,217
MSMW_prevalence,0.086081081081081,0.0027613751574764,0.25,217
MSMW_hi_prevalence,0.4594594594594595,0.0162282237826273,0.25,217
WSM_prevalence,0.0394594594594594,0.0003981891530644,0.25,219
WSM_hi_prevalence,0.4412074412074412,0.0075062664946041,0.25,219
MSW_prevalence,0.0292176386913229,0.0003092559608826,0.25,219
MSW_hi_prevalence,0.363987363987364,0.0062801113847254,0.25,219
MSM_prevalence,0.1013513513513513,0.0030386769953725,0.25,219
MSM_hi_prevalence,0.4308108108108108,0.0139194291285246,0.25,219
MSMW_prevalence,0.0783783783783783,0.0035675277548056,0.25,219
MSMW_hi_prevalence,0.4453024453024453,0.0192835573536315,0.25,219
WSM_prevalence,0.0478918918918918,0.0004717129924771,0.25,221
WSM_hi_prevalence,0.5281459803752798,0.006289442415115,0.25,221
MSW_prevalence,0.03675106685633,0.0004538763188129,0.25,221
MSW_hi_prevalence,0.4027194896760114,0.0073219775261696,0.25,221
MSM_prevalence,0.1192792792792793,0.0030350393269228,0.25,221
MSM_hi_prevalence,0.4992050874403816,0.0154331464124237,0.25,221
MSMW_prevalence,0.1171621621621621,0.0037545794887587,0.25,221
MSMW_hi_prevalence,0.5270270270270271,0.0154370128077776,0.25,221
WSM_prevalence,0.0418150782361308,0.0004893516523367,0.25,223
WSM_hi_prevalence,0.479551920341394,0.0069197328315398,0.25,223
MSW_prevalence,0.0318349928876244,0.0003857609819573,0.25,223
MSW_hi_prevalence,0.37856477166822,0.0070236999459346,0.25,223
MSM_prevalence,0.0879279279279279,0.002926503079809,0.25,223
MSM_hi_prevalence,0.4003378378378378,0.0182377247381326,0.25,223
MSMW_prevalence,0.0725675675675675,0.0028842901970418,0.25,223
MSMW_hi_prevalence,0.3279279279279279,0.0147560246267518,0.25,223
WSM_prevalence,0.0398634423897581,0.0004654351687919,0.25,225
WSM_hi_prevalence,0.4746621621621621,0.0071510404748095,0.25,225
MSW_prevalence,0.0294110953058321,0.0004104776703266,0.25,225
MSW_hi_prevalence,0.3943392211108745,0.0056867031216769,0.25,225
MSM_prevalence,0.1231531531531531,0.0025276117687821,0.25,225
