group,mean,se,p_msmw_w,replicate
MSM_hi_prevalence,0.4506057781919851,0.0129230440633435,0.25,163
MSMW_prevalence,0.0852702702702702,0.0023164280286218,0.25,163
MSMW_hi_prevalence,0.4227799227799227,0.0142153938445138,0.25,163
WSM_prevalence,0.0407567567567567,0.0004515919752589,0.25,164
WSM_hi_prevalence,0.4761402027027027,0.0062844071711391,0.25,164
MSW_prevalence,0.0298662873399715,0.0003551341727375,0.25,164
MSW_hi_prevalence,0.3428722840487547,0.005423578373512,0.25,164
MSM_prevalence,0.1367567567567567,0.0028867122964814,0.25,164
MSM_hi_prevalence,0.5939353988134476,0.0119253923946689,0.25,164
MSMW_prevalence,0.1021621621621621,0.0028312163563257,0.25,164
MSMW_hi_prevalence,0.4972972972972972,0.015083925951801,0.25,164
WSM_prevalence,0.0411436699857752,0.0005146189121997,0.25,165
WSM_hi_prevalence,0.4899863892669648,0.0076537007923616,0.25,165
MSW_prevalence,0.0297183499288762,0.0003282929556017,0.25,165
MSW_hi_prevalence,0.3878949371907118,0.0077345421521612,0.25,165
MSM_prevalence,0.1024324324324324,0.0033374565305889,0.25,165
MSM_hi_prevalence,0.48585795097423,0.0167812311787418,0.25,165
MSMW_prevalence,0.0952702702702702,0.0024116984185911,0.25,165
MSMW_hi_prevalence,0.5125482625482626,0.0163286307055075,0.25,165
WSM_prevalence,0.0414679943100995,0.0005751914309462,0.25,171
WSM_hi_prevalence,0.4805246422893482,0.0089703249628715,0.25,171
MSW_prevalence,0.030475106685633,0.0004729657832989,0.25,171
MSW_hi_prevalence,0.3787537537537536,0.0061808835585867,0.25,171
MSM_prevalence,0.1347747747747747,0.0033496610631894,0.25,171
MSM_hi_prevalence,0.5384207737148916,0.0142466844143685,0.25,171
MSMW_prevalence,0.0901351351351351,0.0027705449215642,0.25,171
MSMW_hi_prevalence,0.5285285285285286,0.0167611632128532,0.25,171
WSM_prevalence,0.0438748221906116,0.0005233969615476,0.25,172
WSM_hi_prevalence,0.5120426548997978,0.0080501613178111,0.25,172
MSW_prevalence,0.0329900426742531,0.0004459872217778,0.25,172
MSW_hi_prevalence,0.410389112516772,0.0073080797884418,0.25,172
MSM_prevalence,0.1064864864864865,0.0030509682900033,0.25,172
MSM_hi_prevalence,0.4576167076167076,0.0141225702330535,0.25,172
MSMW_prevalence,0.097027027027027,0.0028040314409884,0.25,172
MSMW_hi_prevalence,0.4650512581547064,0.0163986670024469,0.25,172
WSM_prevalence,0.040307254623044,0.0005375191108967,0.25,174
WSM_hi_prevalence,0.4590814590814591,0.0071806254687675,0.25,174
MSW_prevalence,0.0308165007112375,0.0005330906682194,0.25,174
MSW_hi_prevalence,0.3582560662852634,0.007078817197763,0.25,174
MSM_prevalence,0.1079279279279279,0.0018418962432667,0.25,174
MSM_hi_prevalence,0.5524642289348172,0.01269788323212,0.25,174
MSMW_prevalence,0.1158108108108108,0.0028177466978438,0.25,174
MSMW_hi_prevalence,0.5425425425425425,0.0152705064017336,0.25,174
WSM_prevalence,0.0440739687055476,0.0004751984798826,0.25,179
WSM_hi_prevalence,0.5008387698042871,0.0059176404106165,0.25,179
MSW_prevalence,0.0316813655761024,0.0004403376815359,0.25,179
MSW_hi_prevalence,0.3812145478812144,0.0061654453054077,0.25,179
MSM_prevalence,0.1194594594594594,0.0030057044905828,0.25,179
MSM_hi_prevalence,0.536936936936937,0.0143963294401175,0.25,179
MSMW_prevalence,0.0828378378378378,0.0023373560926341,0.25,179
MSMW_hi_prevalence,0.4234234234234234,0.0123798776034977,0.25,179
WSM_prevalence,0.0440170697012802,0.0004075092579584,0.25,180
WSM_hi_prevalence,0.472072072072072,0.0058323746633043,0.25,180
MSW_prevalence,0.0332972972972972,0.0004535076310878,0.25,180
MSW_hi_prevalence,0.3965308592174263,0.0065570446901904,0.25,180
MSM_prevalence,0.1239639639639639,0.0031236283952558,0.25,180
MSM_hi_prevalence,0.545045045045045,0.0142482029854765,0.25,180
MSMW_prevalence,0.0917567567567567,0.0028157657297354,0.25,180
MSMW_hi_prevalence,0.527027027027027,0.0168452810372208,0.25,180
WSM_prevalence,0.0386742532005689,0.0004818494303104,0.25,181
WSM_hi_prevalence,0.4219642177388656,0.0067967745985265,0.25,181
MSW_prevalence,0.0263954480796586,0.0003581374377065,0.25,181
MSW_hi_prevalence,0.3548586754693625,0.0071886321455644,0.25,181
MSM_prevalence,0.1414414414414414,0.0033991022695089,0.25,181
MSM_hi_prevalence,0.5384207737148914,0.0160204532301864,0.25,181
MSMW_prevalence,0.1093243243243243,0.00388537993745,0.25,181
MSMW_hi_prevalence,0.46996996996997,0.0168608137345901,0.25,181
WSM_prevalence,0.040330014224751,0.0004865003505687,0.25,184
WSM_hi_prevalence,0.4573509679892659,0.0081134912141079,0.25,184
MSW_prevalence,0.0294679943100995,0.0003899092807119,0.25,184
MSW_hi_prevalence,0.3728196281387771,0.0067626262330407,0.25,184
MSM_prevalence,0.1191891891891891,0.0035382588984964,0.25,184
MSM_hi_prevalence,0.537015276145711,0.0149711690295268,0.25,184
MSMW_prevalence,0.0859459459459459,0.0026054188005088,0.25,184
MSMW_hi_prevalence,0.4906444906444905,0.0183988094970039,0.25,184
WSM_prevalence,0.0370526315789473,0.0004306631971145,0.25,185
WSM_hi_prevalence,0.4318732525629077,0.0070468825740952,0.25,185
MSW_prevalence,0.0284039829302987,0.0003843128900428,0.25,185
MSW_hi_prevalence,0.3570523648648648,0.0069222558254304,0.25,185
MSM_prevalence,0.0885585585585585,0.0034647289488546,0.25,185
MSM_hi_prevalence,0.4700065919578116,0.0207847123288815,0.25,185
MSMW_prevalence,0.0839189189189189,0.0029709247653767,0.25,185
MSMW_hi_prevalence,0.4253819036427732,0.0165187096623263,0.25,185
WSM_prevalence,0.0402617354196301,0.0006999695369985,0.25,186
WSM_hi_prevalence,0.4836112708453133,0.0099802052304224,0.25,186
MSW_prevalence,0.0309985775248933,0.0006098362382139,0.25,186
MSW_hi_prevalence,0.3818782811588567,0.0080476522100929,0.25,186
MSM_prevalence,0.1179279279279279,0.0035522491931431,0.25,186
MSM_hi_prevalence,0.4916839916839916,0.0141885439815669,0.25,186
MSMW_prevalence,0.0925675675675676,0.003067200438403,0.25,186
MSMW_hi_prevalence,0.4767567567567567,0.0170058021102658,0.25,186
WSM_prevalence,0.040330014224751,0.0004833439335766,0.25,187
WSM_hi_prevalence,0.4538676607642125,0.0057554325676897,0.25,187
MSW_prevalence,0.029325746799431,0.0003507695296999,0.25,187
MSW_hi_prevalence,0.384567773880751,0.0080102789101003,0.25,187
MSM_prevalence,0.1256756756756757,0.0027089517346349,0.25,187
MSM_hi_prevalence,0.5310015898251192,0.0118531479663457,0.25,187
MSMW_prevalence,0.1045945945945946,0.0028827069203055,0.25,187
MSMW_hi_prevalence,0.4932432432432432,0.0143043259980514,0.25,187
WSM_prevalence,0.042628733997155,0.0006057420949445,0.25,188
WSM_hi_prevalence,0.4736078360239434,0.0073259032105142,0.25,188
MSW_prevalence,0.0307425320056899,0.0004977877063231,0.25,188
MSW_hi_prevalence,0.3873873873873873,0.0073732102676261,0.25,188
MSM_prevalence,0.1276576576576576,0.0021685133612559,0.25,188
MSM_hi_prevalence,0.5417156286721505,0.0121890811856288,0.25,188
MSMW_prevalence,0.1316216216216216,0.0032190665442707,0.25,188
MSMW_hi_prevalence,0.5076698319941564,0.0112373808222199,0.25,188
WSM_prevalence,0.0463840682788051,0.0005042673695891,0.25,189
WSM_hi_prevalence,0.5124103695532267,0.0079956214116114,0.25,189
MSW_prevalence,0.0347083926031294,0.0004597488055804,0.25,189
MSW_hi_prevalence,0.425770841263799,0.0073657591424763,0.25,189
MSM_prevalence,0.1236936936936936,0.0031580114152995,0.25,189
MSM_hi_prevalence,0.4933757286698463,0.0115855540785235,0.25,189
MSMW_prevalence,0.1206756756756756,0.0029393401983919,0.25,189
MSMW_hi_prevalence,0.4943100995732573,0.0112693689463254,0.25,189
WSM_prevalence,0.0466571834992887,0.0005102560946697,0.25,190
WSM_hi_prevalence,0.5143387662471632,0.007606900093299,0.25,190
MSW_prevalence,0.0315277382645803,0.0004475914359967,0.25,190
MSW_hi_prevalence,0.381981981981982,0.0063732555445966,0.25,190
MSM_prevalence,0.1231531531531531,0.0031478577012321,0.25,190
MSM_hi_prevalence,0.491891891891892,0.014130652887489,0.25,190
MSMW_prevalence,0.0989189189189189,0.0038219333775341,0.25,190
MSMW_hi_prevalence,0.495173745173745,0.0162077233587595,0.25,190
WSM_prevalence,0.0444950213371266,0.0005732055003915,0.25,191
WSM_hi_prevalence,0.4852966173720891,0.0070359392945891,0.25,191
MSW_prevalence,0.0329900426742532,0.0004567501387712,0.25,191
MSW_hi_prevalence,0.4016254016254016,0.0085153855181963,0.25,191
MSM_prevalence,0.1257657657657657,0.0030391963068661,0.25,191
MSM_hi_prevalence,0.5039745627980923,0.0110330305385106,0.25,191
MSMW_prevalence,0.1241891891891891,0.0033022964613546,0.25,191
MSMW_hi_prevalence,0.570363466915191,0.013924159571926,0.25,191
WSM_prevalence,0.0375590327169274,0.0004808536313156,0.25,198
WSM_hi_prevalence,0.4433999216607913,0.0061186619341898,0.25,198
MSW_prevalence,0.0286429587482219,0.0004473341833472,0.25,198
MSW_hi_prevalence,0.3238078843174384,0.0069129505047023,0.25,198
MSM_prevalence,0.1083783783783783,0.0031522950355285,0.25,198
MSM_hi_prevalence,0.4565842438182864,0.0163772354711856,0.25,198
MSMW_prevalence,0.0972972972972973,0.0032569779247793,0.25,198
MSMW_hi_prevalence,0.4704704704704704,0.0144134875318352,0.25,198
WSM_prevalence,0.0385320056899004,0.0004413841414642,0.25,204
WSM_hi_prevalence,0.410462074978204,0.0069206223509542,0.25,204
MSW_prevalence,0.0275334281650071,0.0003152236789163,0.25,204
MSW_hi_prevalence,0.3620495495495495,0.0063116913389097,0.25,204
MSM_prevalence,0.1014414414414414,0.0024963788941703,0.25,204
MSM_hi_prevalence,0.4844594594594594,0.0146707915265641,0.25,204
MSMW_prevalence,0.0977027027027026,0.0032280361699974,0.25,204
MSMW_hi_prevalence,0.4484797297297297,0.0126548345133206,0.25,204
WSM_prevalence,0.042651493598862,0.0005130595130526,0.25,205
WSM_hi_prevalence,0.510462074978204,0.0093741057351602,0.25,205
MSW_prevalence,0.0306116642958748,0.0004963131410824,0.25,205
MSW_hi_prevalence,0.3927234927234928,0.008664310276962,0.25,205
MSM_prevalence,0.1304504504504504,0.0024273293892671,0.25,205
MSM_hi_prevalence,0.5461499235084141,0.0131793070830206,0.25,205
MSMW_prevalence,0.1213513513513513,0.0025235277919692,0.25,205
MSMW_hi_prevalence,0.5495495495495496,0.0131890497725156,0.25,205
WSM_prevalence,0.0355903271692745,0.0004388483635968,0.25,208
WSM_hi_prevalence,0.4226947535771065,0.0064635035478109,0.25,208
MSW_prevalence,0.0266856330014224,0.0004037379855215,0.25,208
MSW_hi_prevalence,0.3181306306306306,0.0064516836907638,0.25,208
MSM_prevalence,0.1124324324324324,0.0032641689513698,0.25,208
MSM_hi_prevalence,0.4797297297297297,0.0155252779415384,0.25,208
MSMW_prevalence,0.0908108108108108,0.0028900881242832,0.25,208
MSMW_hi_prevalence,0.4813384813384813,0.0169902585571109,0.25,208
WSM_prevalence,0.0392489331436699,0.0004836880201538,0.25,209
WSM_hi_prevalence,0.4704781704781705,0.0077984904787943,0.25,209
MSW_prevalence,0.0282788051209103,0.0003523963371856,0.25,209
MSW_hi_prevalence,0.3459096680573191,0.0069470814836094,0.25,209
MSM_prevalence,0.1083783783783783,0.0037270521789977,0.25,209
MSM_hi_prevalence,0.4478764478764479,0.0173966342721731,0.25,209
MSMW_prevalence,0.0854054054054054,0.0031858026504661,0.25,209
MSMW_hi_prevalence,0.4428945074106364,0.0156944578410893,0.25,209
WSM_prevalence,0.0407738264580369,0.0004398411210059,0.25,210
WSM_hi_prevalence,0.4543918918918918,0.0063563809872387,0.25,210
MSW_prevalence,0.0307254623044096,0.0004152393017307,0.25,210
MSW_hi_prevalence,0.3840793918918919,0.0072813124879102,0.25,210
MSM_prevalence,0.1355855855855855,0.0032498403596583,0.25,210
MSM_hi_prevalence,0.5735135135135135,0.0151479996807089,0.25,210
MSMW_prevalence,0.117027027027027,0.0029412379384096,0.25,210
MSMW_hi_prevalence,0.5239755884917175,0.0158310853821154,0.25,210
WSM_prevalence,0.0462019914651493,0.0004970591122094,0.25,211
WSM_hi_prevalence,0.4963787316728494,0.007826378532574,0.25,211
MSW_prevalence,0.0340995732574679,0.0004196663195353,0.25,211
MSW_hi_prevalence,0.4048856548856548,0.0050510671299768,0.25,211
MSM_prevalence,0.1181081081081081,0.0025850257317306,0.25,211
MSM_hi_prevalence,0.5165165165165166,0.0138420740651766,0.25,211
MSMW_prevalence,0.1486486486486486,0.0035811519059232,0.25,211
MSMW_hi_prevalence,0.5733005733005733,0.016073434455969,0.25,211
WSM_prevalence,0.0454907539118065,0.0004866260335554,0.25,212
WSM_hi_prevalence,0.5035561877667142,0.0070904861120942,0.25,212
MSW_prevalence,0.0336728307254623,0.0004055093741721,0.25,212
MSW_hi_prevalence,0.4139883126369613,0.0058757729632132,0.25,212
MSM_prevalence,0.1036036036036036,0.0030357077968958,0.25,212
MSM_hi_prevalence,0.4232432432432432,0.0138960861150694,0.25,212
MSMW_prevalence,0.115,0.0035355339059327,0.25,212
MSMW_hi_prevalence,0.5204882301656496,0.015819077477776,0.25,212
WSM_prevalence,0.0372631578947368,0.0004601711245124,0.25,213
WSM_hi_prevalence,0.4431306306306306,0.0057199428778007,0.25,213
MSW_prevalence,0.0277667140825035,0.0003716724181315,0.25,213
MSW_hi_prevalence,0.3450040950040949,0.0051400956548628,0.25,213
MSM_prevalence,0.116036036036036,0.0031739625079647,0.25,213
MSM_hi_prevalence,0.5208333333333335,0.0120281306081172,0.25,213
MSMW_prevalence,0.1131081081081081,0.0028955240864843,0.25,213
MSMW_hi_prevalence,0.5194256756756757,0.0143966978328216,0.25,213
WSM_prevalence,0.041524893314367,0.0004941594716449,0.25,214
WSM_hi_prevalence,0.5012101653892698,0.0077836147464243,0.25,214
MSW_prevalence,0.0313285917496443,0.0005437502964651,0.25,214
MSW_hi_prevalence,0.3789616955084581,0.0068741527660906,0.25,214
MSM_prevalence,0.1129729729729729,0.0020778307061708,0.25,214
MSM_hi_prevalence,0.482882882882883,0.0124382178714787,0.25,214
MSMW_prevalence,0.113108108108108,0.0035952888308803,0.25,214
MSMW_hi_prevalence,0.4864864864864865,0.013016076864377,0.25,214
WSM_prevalence,0.0386742532005689,0.0005684049465235,0.25,215
WSM_hi_prevalence,0.459662670188986,0.0073368798558834,0.25,215
MSW_prevalence,0.0294736842105263,0.0004421760049373,0.25,215
MSW_hi_prevalence,0.365396892955948,0.0059199531752308,0.25,215
MSM_prevalence,0.1154954954954955,0.0029204107706518,0.25,215
MSM_hi_prevalence,0.4953222453222453,0.0122989320571364,0.25,215
MSMW_prevalence,0.0816216216216216,0.0025339589529039,0.25,215
MSMW_hi_prevalence,0.4301801801801802,0.0140803298299632,0.25,215
WSM_prevalence,0.0387766714082503,0.0004019565533179,0.25,217
WSM_hi_prevalence,0.4633712660028449,0.0068950670999613,0.25,217
MSW_prevalence,0.0295533428165007,0.0004646577831283,0.25,217
MSW_hi_prevalence,0.3806830085899854,0.0071132962849554,0.25,217
MSM_prevalence,0.0981981981981982,0.0031654272760165,0.25,217
MSM_hi_prevalence,0.5087837837837837,0.0176302588957574,0.25,217
MSMW_prevalence,0.107027027027027,0.0027017641012843,0.25,217
MSMW_hi_prevalence,0.5189189189189188,0.0138838153220021,0.25,217
WSM_prevalence,0.0392716927453769,0.0005940930002516,0.25,218
WSM_hi_prevalence,0.468530174009626,0.0075510540852279,0.25,218
MSW_prevalence,0.0288421052631578,0.0004849562361409,0.25,218
MSW_hi_prevalence,0.3507638072855464,0.0081354890088389,0.25,218
MSM_prevalence,0.128018018018018,0.0027866508716985,0.25,218
MSM_hi_prevalence,0.5370152761457109,0.0133686898400248,0.25,218
MSMW_prevalence,0.1052702702702702,0.0033666462956855,0.25,218
MSMW_hi_prevalence,0.4974974974974976,0.0167698790432153,0.25,218
WSM_prevalence,0.0391294452347083,0.0004797939160748,0.25,220
WSM_hi_prevalence,0.4719937328632981,0.0064286033847571,0.25,220
MSW_prevalence,0.0287738264580369,0.0003728585570313,0.25,220
MSW_hi_prevalence,0.3670691968564308,0.0062632104584172,0.25,220
MSM_prevalence,0.1065765765765765,0.0029665201302409,0.25,220
MSM_hi_prevalence,0.4744744744744744,0.0167684848147912,0.25,220
MSMW_prevalence,0.0897297297297297,0.0029443406927677,0.25,220
MSMW_hi_prevalence,0.4594594594594595,0.0185136566000866,0.25,220
WSM_prevalence,0.0449445234708392,0.0003702226601061,0.25,224
WSM_hi_prevalence,0.5069665939231156,0.0059508971948499,0.25,224
MSW_prevalence,0.0342702702702702,0.0004051965555558,0.25,224
MSW_hi_prevalence,0.3854217854217854,0.004895009849042,0.25,224
MSM_prevalence,0.1093693693693693,0.0019367623358695,0.25,224
MSM_hi_prevalence,0.5212355212355211,0.0117349458314799,0.25,224
MSMW_prevalence,0.1132432432432432,0.0026861354082658,0.25,224
MSMW_hi_prevalence,0.4668304668304667,0.0127260300527509,0.25,224
WSM_prevalence,0.040950213371266,0.0004589853010905,0.25,227
WSM_hi_prevalence,0.4762600438276115,0.0085907824002603,0.25,227
MSW_prevalence,0.0314879089615931,0.0004484926634182,0.25,227
MSW_hi_prevalence,0.3753302174354805,0.007492663712492,0.25,227
MSM_prevalence,0.1227027027027027,0.0033727346920959,0.25,227
MSM_hi_prevalence,0.4864864864864865,0.015325102153319,0.25,227
MSMW_prevalence,0.1089189189189189,0.0022605702256981,0.25,227
MSMW_hi_prevalence,0.4529356943150045,0.0133057047200012,0.25,227
WSM_prevalence,0.0423613086770981,0.0006121088874965,0.25,228
WSM_hi_prevalence,0.4699800471612552,0.0059841718558639,0.25,228
MSW_prevalence,0.0320682788051209,0.0004794395319019,0.25,228
MSW_hi_prevalence,0.3781893781893782,0.0071712227585552,0.25,228
MSM_prevalence,0.1021621621621621,0.0032270757073897,0.25,228
MSM_hi_prevalence,0.476044226044226,0.0153029377076615,0.25,228
MSMW_prevalence,0.1141891891891891,0.0031211373335711,0.25,228
MSMW_hi_prevalence,0.4706430568499534,0.0148920345625435,0.25,228
WSM_prevalence,0.0412233285917496,0.0005296143097588,0.25,230
WSM_hi_prevalence,0.4644055820526407,0.0066234207518188,0.25,230
MSW_prevalence,0.0299914651493598,0.0003656077731034,0.25,230
MSW_hi_prevalence,0.4084816523840914,0.0081630074087443,0.25,230
MSM_prevalence,0.0934234234234234,0.0034790149448411,0.25,230
MSM_hi_prevalence,0.3831831831831832,0.0163472995068951,0.25,230
MSMW_prevalence,0.0841891891891891,0.003307975129322,0.25,230
MSMW_hi_prevalence,0.5019305019305019,0.0233834750320234,0.25,230
WSM_prevalence,0.0380028449502133,0.0004896419303015,0.25,232
WSM_hi_prevalence,0.489642927599132,0.0069706292144623,0.25,232
MSW_prevalence,0.0299857752489331,0.0003722768307554,0.25,232
MSW_hi_prevalence,0.3711427963396466,0.0056438460043742,0.25,232
MSM_prevalence,0.1213513513513513,0.0027230631153882,0.25,232
MSM_hi_prevalence,0.5317410433689502,0.0134013899201214,0.25,232
MSMW_prevalence,0.1060810810810811,0.0031488065278955,0.25,232
MSMW_hi_prevalence,0.5616921269095181,0.0191631059653702,0.25,232
WSM_prevalence,0.0386230440967283,0.0005148809728318,0.25,235
WSM_hi_prevalence,0.4765834536826903,0.0074687082153488,0.25,235
MSW_prevalence,0.0298435277382645,0.000387419596317,0.25,235
MSW_hi_prevalence,0.3954723954723955,0.0086086981431162,0.25,235
MSM_prevalence,0.107027027027027,0.0021566287218342,0.25,235
MSM_hi_prevalence,0.5442260442260443,0.0125458589065573,0.25,235
MSMW_prevalence,0.0959459459459459,0.0031885083510041,0.25,235
MSMW_hi_prevalence,0.4603914259086672,0.0160461902083192,0.25,235
WSM_prevalence,0.0438918918918918,0.0006068945583797,0.25,238
WSM_hi_prevalence,0.4974123059229443,0.0087474859545571,0.25,238
MSW_prevalence,0.0326372688477951,0.000493895520401,0.25,238
MSW_hi_prevalence,0.3846153846153845,0.0052516049453887,0.25,238
MSM_prevalence,0.1265765765765765,0.0032535150429819,0.25,238
MSM_hi_prevalence,0.5035035035035034,0.0134598554898431,0.25,238
MSMW_prevalence,0.0909459459459459,0.003031601809019,0.25,238
MSMW_hi_prevalence,0.4378378378378378,0.0168331109392816,0.25,238
WSM_prevalence,0.0459743954480796,0.000566733315107,0.25,239
WSM_hi_prevalence,0.5065125366330185,0.0079207048819595,0.25,239
MSW_prevalence,0.0357268847795163,0.0004401293169454,0.25,239
MSW_hi_prevalence,0.4226044226044226,0.0067501267490601,0.25,239
MSM_prevalence,0.1022522522522522,0.0037033249271995,0.25,239
MSM_hi_prevalence,0.4871007371007371,0.0170889775715522,0.25,239
MSMW_prevalence,0.0801351351351351,0.003296454133322,0.25,239
MSMW_hi_prevalence,0.4986486486486485,0.0225517827949711,0.25,239
WSM_prevalence,0.04150213371266,0.0004580811584681,0.25,242
WSM_hi_prevalence,0.475117975117975,0.008998504858925,0.25,242
MSW_prevalence,0.0288079658605974,0.0004561413366523,0.25,242
MSW_hi_prevalence,0.3392472226828055,0.0073842863073494,0.25,242
MSM_prevalence,0.1292792792792792,0.0031483590037778,0.25,242
MSM_hi_prevalence,0.5383783783783785,0.0132967601639604,0.25,242
MSMW_prevalence,0.1174324324324324,0.0027782241342539,0.25,242
MSMW_hi_prevalence,0.5603603603603603,0.01175590338202,0.25,242
WSM_prevalence,0.0407681365576102,0.0004092071884379,0.25,245
WSM_hi_prevalence,0.4979285855198263,0.0065551721119238,0.25,245
MSW_prevalence,0.0307994310099573,0.0004307300138666,0.25,245
MSW_hi_prevalence,0.3833833833833833,0.0066042469235838,0.25,245
MSM_prevalence,0.1034234234234234,0.0030387511881623,0.25,245
MSM_hi_prevalence,0.4215066129959747,0.0121123613402181,0.25,245
MSMW_prevalence,0.1029729729729729,0.0031268205475316,0.25,245
MSMW_hi_prevalence,0.5063063063063065,0.0166334924013528,0.25,245
WSM_prevalence,0.0434082503556187,0.0006174510597671,0.25,246
WSM_hi_prevalence,0.5053656597774245,0.0077383568414116,0.25,246
MSW_prevalence,0.0319715504978662,0.0004634970209923,0.25,246
MSW_hi_prevalence,0.375142748382185,0.0064957824229525,0.25,246
MSM_prevalence,0.1124324324324324,0.0030143928147338,0.25,246
MSM_hi_prevalence,0.5297297297297296,0.0136562366377202,0.25,246
MSMW_prevalence,0.1254054054054054,0.0035797351428397,0.25,246
MSMW_hi_prevalence,0.5297297297297298,0.0139863351216444,0.25,246
WSM_prevalence,0.0423613086770981,0.0004475713434581,0.25,247
WSM_hi_prevalence,0.4882364378767255,0.00644294828924,0.25,247
MSW_prevalence,0.0312716927453769,0.0004632408358997,0.25,247
MSW_hi_prevalence,0.4048423423423424,0.0062984997739704,0.25,247
MSM_prevalence,0.1245045045045044,0.0032011223221017,0.25,247
MSM_hi_prevalence,0.5387779083431259,0.0146179263274086,0.25,247
MSMW_prevalence,0.0952702702702702,0.0030384544061333,0.25,247
MSMW_hi_prevalence,0.4689984101748807,0.0133370125083962,0.25,247
WSM_prevalence,0.044551920341394,0.0005252938617671,0.25,250
WSM_hi_prevalence,0.4771171171171172,0.0064039347083741,0.25,250
MSW_prevalence,0.0312318634423897,0.000452751478543,0.25,250
MSW_hi_prevalence,0.4015732150060508,0.0067991867036225,0.25,250
MSM_prevalence,0.1445945945945946,0.002842640168162,0.25,250
MSM_hi_prevalence,0.514987714987715,0.0108473558967216,0.25,250
MSMW_prevalence,0.1441891891891892,0.0035329503952436,0.25,250
MSMW_hi_prevalence,0.5419265419265421,0.0148757692095836,0.25,250
WSM_prevalence,0.038275960170697,0.000502865460889,0.5,3
WSM_hi_prevalence,0.4458458458458458,0.0086197236663156,0.5,3
MSW_prevalence,0.0276301564722617,0.000405547073592,0.5,3
MSW_hi_prevalence,0.3528957528957529,0.0058743890465825,0.5,3
MSM_prevalence,0.0765765765765765,0.0031677767573424,0.5,3
MSM_hi_prevalence,0.4082503556187766,0.0174136234504066,0.5,3
MSMW_prevalence,0.0802702702702702,0.0023565921368519,0.5,3
MSMW_hi_prevalence,0.4002079002079002,0.0152322277479787,0.5,3
WSM_prevalence,0.0400512091038406,0.0005176402353647,0.5,5
WSM_hi_prevalence,0.4690827190827191,0.0074401966010983,0.5,5
MSW_prevalence,0.028529160739687,0.000453882262935,0.5,5
MSW_hi_prevalence,0.3362983236400957,0.0057785081177817,0.5,5
MSM_prevalence,0.0733333333333333,0.0030511160760137,0.5,5
MSM_hi_prevalence,0.4256756756756756,0.0212290456323297,0.5,5
MSMW_prevalence,0.0704054054054054,0.0028631078526253,0.5,5
MSMW_hi_prevalence,0.3443766346992154,0.0137527915594029,0.5,5
WSM_prevalence,0.0431977240398293,0.0005159941171163,0.5,6
WSM_hi_prevalence,0.463063063063063,0.0060395459891779,0.5,6
MSW_prevalence,0.0294452347083926,0.000361633348374,0.5,6
MSW_hi_prevalence,0.3845845845845846,0.0064334597290597,0.5,6
MSM_prevalence,0.1249549549549549,0.0029129903088693,0.5,6
MSM_hi_prevalence,0.5247747747747747,0.0139319396095312,0.5,6
MSMW_prevalence,0.0867567567567567,0.0027551222852924,0.5,6
MSMW_hi_prevalence,0.4417879417879418,0.0148004734124556,0.5,6
WSM_prevalence,0.0482560455192034,0.0004522307659747,0.5,7
WSM_hi_prevalence,0.4981648314981649,0.0060125676288685,0.5,7
MSW_prevalence,0.0334964438122332,0.0004189757362513,0.5,7
MSW_hi_prevalence,0.4082882882882883,0.0064809229838876,0.5,7
MSM_prevalence,0.1109909909909909,0.002754754027283,0.5,7
MSM_hi_prevalence,0.4684684684684685,0.0128851976772369,0.5,7
MSMW_prevalence,0.102027027027027,0.0037890086191569,0.5,7
MSMW_hi_prevalence,0.5213600697471665,0.017298199580858,0.5,7
WSM_prevalence,0.039778093883357,0.0004471109772327,0.5,8
WSM_hi_prevalence,0.4577220077220076,0.0070205005968989,0.5,8
MSW_prevalence,0.0282332859174964,0.0004909423936493,0.5,8
MSW_hi_prevalence,0.3643643643643644,0.0068518012775946,0.5,8
MSM_prevalence,0.1118918918918918,0.003526771014606,0.5,8
MSM_hi_prevalence,0.4908862350722815,0.0142421826099789,0.5,8
MSMW_prevalence,0.0682432432432432,0.0023666874143886,0.5,8
MSMW_hi_prevalence,0.4084084084084083,0.0146699685932469,0.5,8
WSM_prevalence,0.043800853485064,0.0004476316183682,0.5,10
WSM_hi_prevalence,0.4885510510510512,0.0067499467498247,0.5,10
MSW_prevalence,0.0311692745376955,0.0004005557888251,0.5,10
MSW_hi_prevalence,0.4046598322460392,0.0053317025046101,0.5,10
MSM_prevalence,0.1256756756756757,0.0032313344926956,0.5,10
MSM_hi_prevalence,0.5141010575793185,0.0149082673766459,0.5,10
MSMW_prevalence,0.0847297297297297,0.002969729325248,0.5,10
MSMW_hi_prevalence,0.4140926640926641,0.0144124751637226,0.5,10
WSM_prevalence,0.0410583214793741,0.0004514465789454,0.5,11
WSM_hi_prevalence,0.4862719862719861,0.0081577476960634,0.5,11
MSW_prevalence,0.0280170697012802,0.000393468031172,0.5,11
MSW_hi_prevalence,0.369432813094785,0.0085276957863551,0.5,11
MSM_prevalence,0.1026126126126126,0.002715933580582,0.5,11
MSM_hi_prevalence,0.4694477085781433,0.0135425756286489,0.5,11
MSMW_prevalence,0.0849999999999999,0.0031539574263847,0.5,11
MSMW_hi_prevalence,0.4111969111969112,0.0150088851862169,0.5,11
WSM_prevalence,0.0448250355618776,0.000621240840096,0.5,12
